Temperature (C),Date,most_freq_summary
7.25,26.2.2013,Overcast
6.033333333,27.2.2013,Overcast
4.905555556,28.2.2013,Overcast
4.855555556,3.2.2013,Mostly Cloudy
-0.75,4.2.2013,Mostly Cloudy
1.288888889,5.2.2013,Overcast
2.527777778,6.2.2013,Mostly Cloudy
3.677777778,7.2.2013,Mostly Cloudy
0.466666667,8.2.2013,Mostly Cloudy
-1.227777778,1.1.2013,Foggy
-3.822222222,9.1.2013,Foggy
-3.8,10.1.2013,Foggy
-0.455555556,11.1.2013,Foggy
-2.216666667,12.1.2013,Partly Cloudy
-2.25,13.1.2013,Mostly Cloudy
0.961111111,14.1.2013,Overcast
3.755555556,15.1.2013,Overcast
4.772222222,16.1.2013,Overcast
3.75,17.1.2013,Overcast
1.7,18.1.2013,Overcast
-0.816666667,19.1.2013,Overcast
-4.216666667,2.1.2013,Foggy
-1.094444444,20.1.2013,Mostly Cloudy
8.127777778,21.1.2013,Mostly Cloudy
6.833333333,22.1.2013,Mostly Cloudy
-0.544444444,23.1.2013,Mostly Cloudy
-0.45,24.1.2013,Mostly Cloudy
0.05,25.1.2013,Mostly Cloudy
-2.261111111,26.1.2013,Overcast
-1.605555556,27.1.2013,Mostly Cloudy
-1.622222222,28.1.2013,Overcast
-0.088888889,29.1.2013,Foggy
-1.144444444,3.1.2013,Mostly Cloudy
1.311111111,30.1.2013,Mostly Cloudy
3.833333333,4.1.2013,Overcast
6.588888889,5.1.2013,Mostly Cloudy
0.677777778,6.1.2013,Mostly Cloudy
0.311111111,7.1.2013,Mostly Cloudy
-7.872222222,8.1.2013,Mostly Cloudy
14.81666667,30.6.2013,Partly Cloudy
13.35,1.7.2013,Partly Cloudy
18.35555556,9.7.2013,Partly Cloudy
17.47777778,10.7.2013,Partly Cloudy
16.6,11.7.2013,Partly Cloudy
15.55,12.7.2013,Partly Cloudy
13.27777778,13.7.2013,Mostly Cloudy
14.61666667,14.7.2013,Partly Cloudy
14.76666667,15.7.2013,Partly Cloudy
14.98333333,16.7.2013,Partly Cloudy
13.05,17.7.2013,Partly Cloudy
14.81111111,18.7.2013,Mostly Cloudy
16.40555556,19.7.2013,Partly Cloudy
11.27777778,2.7.2013,Partly Cloudy
17.28888889,20.7.2013,Partly Cloudy
18.79444444,21.7.2013,Partly Cloudy
14.96666667,22.7.2013,Clear
15.31666667,23.7.2013,Partly Cloudy
16.77777778,24.7.2013,Partly Cloudy
16.63333333,25.7.2013,Mostly Cloudy
15.96666667,26.7.2013,Partly Cloudy
17.72777778,27.7.2013,Clear
19.29444444,28.7.2013,Partly Cloudy
20.27222222,29.7.2013,Clear
12.49444444,3.7.2013,Partly Cloudy
27.57777778,30.7.2013,Partly Cloudy
14.26666667,4.7.2013,Partly Cloudy
15.74444444,5.7.2013,Partly Cloudy
19.93888889,6.7.2013,Partly Cloudy
21.37777778,7.7.2013,Partly Cloudy
20.51666667,8.7.2013,Partly Cloudy
10.60555556,31.5.2013,Partly Cloudy
10.61111111,1.6.2013,Mostly Cloudy
18.28888889,9.6.2013,Partly Cloudy
19.6,10.6.2013,Mostly Cloudy
13.74444444,11.6.2013,Partly Cloudy
13.85555556,12.6.2013,Mostly Cloudy
15.95,13.6.2013,Partly Cloudy
15.23333333,14.6.2013,Partly Cloudy
16.45,15.6.2013,Partly Cloudy
17.37777778,16.6.2013,Partly Cloudy
17.94444444,17.6.2013,Partly Cloudy
19.05555556,18.6.2013,Partly Cloudy
19.75555556,19.6.2013,Partly Cloudy
12.69444444,2.6.2013,Partly Cloudy
20.80555556,20.6.2013,Partly Cloudy
23.48888889,21.6.2013,Partly Cloudy
21.93888889,22.6.2013,Partly Cloudy
21.18333333,23.6.2013,Partly Cloudy
18.67777778,24.6.2013,Partly Cloudy
14.95555556,25.6.2013,Mostly Cloudy
11.87777778,26.6.2013,Partly Cloudy
10.6,27.6.2013,Partly Cloudy
11.42222222,28.6.2013,Partly Cloudy
11.82777778,29.6.2013,Partly Cloudy
11.80555556,3.6.2013,Mostly Cloudy
11.28333333,4.6.2013,Overcast
13.24444444,5.6.2013,Overcast
12.94444444,6.6.2013,Mostly Cloudy
15.44444444,7.6.2013,Partly Cloudy
15.46111111,8.6.2013,Partly Cloudy
-0.911111111,1.3.2013,Overcast
9.927777778,9.3.2013,Mostly Cloudy
10.05,10.3.2013,Mostly Cloudy
6.966666667,11.3.2013,Mostly Cloudy
4.577777778,12.3.2013,Partly Cloudy
7.655555556,13.3.2013,Partly Cloudy
7.755555556,14.3.2013,Overcast
-1.35,15.3.2013,Overcast
-3.4,16.3.2013,Mostly Cloudy
-5.055555556,17.3.2013,Partly Cloudy
-0.644444444,18.3.2013,Mostly Cloudy
5.933333333,19.3.2013,Partly Cloudy
2.661111111,2.3.2013,Mostly Cloudy
3.616666667,20.3.2013,Mostly Cloudy
9.2,21.3.2013,Overcast
1.744444444,22.3.2013,Breezy and Overcast
0.305555556,23.3.2013,Mostly Cloudy
-1.544444444,24.3.2013,Overcast
-1.555555556,25.3.2013,Overcast
-0.655555556,26.3.2013,Foggy
-0.138888889,27.3.2013,Overcast
-1.0,28.3.2013,Mostly Cloudy
1.094444444,29.3.2013,Mostly Cloudy
-1.094444444,3.3.2013,Partly Cloudy
4.35,30.3.2013,Overcast
0.588888889,4.3.2013,Partly Cloudy
-2.238888889,5.3.2013,Clear
1.911111111,6.3.2013,Mostly Cloudy
8.877777778,7.3.2013,Mostly Cloudy
7.705555556,8.3.2013,Mostly Cloudy
18.76666667,1.5.2013,Clear
14.88888889,9.5.2013,Mostly Cloudy
12.72222222,10.5.2013,Partly Cloudy
15.50555556,11.5.2013,Partly Cloudy
14.35,12.5.2013,Overcast
12.69444444,13.5.2013,Overcast
9.194444444,14.5.2013,Partly Cloudy
12.33333333,15.5.2013,Partly Cloudy
11.91666667,16.5.2013,Mostly Cloudy
17.17777778,17.5.2013,Mostly Cloudy
13.8,18.5.2013,Partly Cloudy
12.75,19.5.2013,Clear
17.31666667,2.5.2013,Mostly Cloudy
17.56666667,20.5.2013,Partly Cloudy
14.10555556,21.5.2013,Mostly Cloudy
13.36666667,22.5.2013,Overcast
11.63333333,23.5.2013,Overcast
11.66111111,24.5.2013,Mostly Cloudy
12.68333333,25.5.2013,Mostly Cloudy
10.52777778,26.5.2013,Mostly Cloudy
10.23333333,27.5.2013,Overcast
11.51111111,28.5.2013,Mostly Cloudy
14.67777778,29.5.2013,Mostly Cloudy
17.41666667,3.5.2013,Partly Cloudy
16.67777778,30.5.2013,Mostly Cloudy
15.38888889,4.5.2013,Partly Cloudy
14.93888889,5.5.2013,Mostly Cloudy
16.35,6.5.2013,Mostly Cloudy
15.45,7.5.2013,Mostly Cloudy
16.04444444,8.5.2013,Mostly Cloudy
11.54444444,31.10.2013,Mostly Cloudy
12.46111111,1.11.2013,Overcast
8.961111111,9.11.2013,Partly Cloudy
9.094444444,10.11.2013,Mostly Cloudy
9.105555556,11.11.2013,Mostly Cloudy
7.855555556,12.11.2013,Mostly Cloudy
9.505555556,13.11.2013,Overcast
7.316666667,14.11.2013,Overcast
6.461111111,15.11.2013,Mostly Cloudy
1.422222222,16.11.2013,Partly Cloudy
2.761111111,17.11.2013,Foggy
5.033333333,18.11.2013,Foggy
4.911111111,19.11.2013,Mostly Cloudy
8.083333333,2.11.2013,Mostly Cloudy
8.75,20.11.2013,Mostly Cloudy
6.827777778,21.11.2013,Foggy
5.333333333,22.11.2013,Foggy
5.433333333,23.11.2013,Mostly Cloudy
8.927777778,24.11.2013,Overcast
6.666666667,25.11.2013,Overcast
1.522222222,26.11.2013,Overcast
0.483333333,27.11.2013,Overcast
-0.255555556,28.11.2013,Partly Cloudy
0.533333333,29.11.2013,Partly Cloudy
13.47777778,3.11.2013,Mostly Cloudy
8.933333333,4.11.2013,Mostly Cloudy
12.69444444,5.11.2013,Mostly Cloudy
6.772222222,6.11.2013,Partly Cloudy
8.583333333,7.11.2013,Partly Cloudy
6.294444444,8.11.2013,Partly Cloudy
11.16111111,30.9.2013,Overcast
11.03888889,1.10.2013,Overcast
11.64444444,9.10.2013,Overcast
11.71111111,10.10.2013,Overcast
11.95,11.10.2013,Partly Cloudy
11.92777778,12.10.2013,Mostly Cloudy
15.53888889,13.10.2013,Mostly Cloudy
10.59444444,14.10.2013,Mostly Cloudy
11.33888889,15.10.2013,Partly Cloudy
10.35,16.10.2013,Overcast
9.555555556,17.10.2013,Mostly Cloudy
8.077777778,18.10.2013,Partly Cloudy
5.705555556,19.10.2013,Partly Cloudy
8.322222222,2.10.2013,Mostly Cloudy
8.205555556,20.10.2013,Partly Cloudy
10.33333333,21.10.2013,Mostly Cloudy
11.73333333,22.10.2013,Mostly Cloudy
14.93888889,23.10.2013,Mostly Cloudy
15.82777778,24.10.2013,Mostly Cloudy
14.23333333,25.10.2013,Partly Cloudy
9.844444444,26.10.2013,Partly Cloudy
10.65,27.10.2013,Clear
16.45,28.10.2013,Mostly Cloudy
13.07777778,29.10.2013,Partly Cloudy
2.383333333,3.10.2013,Mostly Cloudy
11.78333333,30.10.2013,Partly Cloudy
1.455555556,4.10.2013,Clear
-1.027777778,5.10.2013,Partly Cloudy
1.488888889,6.10.2013,Mostly Cloudy
3.977777778,7.10.2013,Mostly Cloudy
6.483333333,8.10.2013,Mostly Cloudy
12.30555556,1.9.2013,Partly Cloudy
11.78333333,9.9.2013,Mostly Cloudy
12.76111111,10.9.2013,Mostly Cloudy
15.1,11.9.2013,Mostly Cloudy
13.37222222,12.9.2013,Mostly Cloudy
12.17222222,13.9.2013,Partly Cloudy
11.22222222,14.9.2013,Mostly Cloudy
11.00555556,15.9.2013,Mostly Cloudy
13.45555556,16.9.2013,Mostly Cloudy
14.56111111,17.9.2013,Mostly Cloudy
7.872222222,18.9.2013,Mostly Cloudy
14.00555556,19.9.2013,Mostly Cloudy
14.01111111,2.9.2013,Mostly Cloudy
9.45,20.9.2013,Partly Cloudy
12.73333333,21.9.2013,Mostly Cloudy
9.772222222,22.9.2013,Partly Cloudy
8.661111111,23.9.2013,Mostly Cloudy
15.42222222,24.9.2013,Partly Cloudy
9.816666667,25.9.2013,Partly Cloudy
12.30555556,26.9.2013,Mostly Cloudy
13.50555556,27.9.2013,Mostly Cloudy
11.08333333,28.9.2013,Overcast
11.83888889,29.9.2013,Overcast
13.50555556,3.9.2013,Mostly Cloudy
12.85555556,4.9.2013,Partly Cloudy
10.99444444,5.9.2013,Partly Cloudy
11.0,6.9.2013,Clear
10.15,7.9.2013,Clear
7.683333333,8.9.2013,Partly Cloudy
9.522222222,31.3.2014,Partly Cloudy
9.283333333,1.4.2014,Mostly Cloudy
5.016666667,9.4.2014,Overcast
3.227777778,10.4.2014,Mostly Cloudy
5.616666667,11.4.2014,Mostly Cloudy
7.95,12.4.2014,Mostly Cloudy
8.566666667,13.4.2014,Mostly Cloudy
10.89444444,14.4.2014,Mostly Cloudy
7.666666667,15.4.2014,Mostly Cloudy
3.755555556,16.4.2014,Mostly Cloudy
6.8,17.4.2014,Mostly Cloudy
6.966666667,18.4.2014,Mostly Cloudy
10.77222222,19.4.2014,Mostly Cloudy
7.244444444,2.4.2014,Overcast
8.766666667,20.4.2014,Mostly Cloudy
10.32222222,21.4.2014,Partly Cloudy
13.91111111,22.4.2014,Mostly Cloudy
9.994444444,23.4.2014,Overcast
15.11111111,24.4.2014,Overcast
14.51111111,25.4.2014,Overcast
11.40555556,26.4.2014,Mostly Cloudy
11.63333333,27.4.2014,Partly Cloudy
12.27222222,28.4.2014,Partly Cloudy
12.25555556,29.4.2014,Mostly Cloudy
9.488888889,3.4.2014,Overcast
11.11666667,30.4.2014,Mostly Cloudy
10.8,4.4.2014,Mostly Cloudy
13.33333333,5.4.2014,Overcast
10.43888889,6.4.2014,Mostly Cloudy
8.944444444,7.4.2014,Partly Cloudy
5.344444444,8.4.2014,Mostly Cloudy
20.42222222,31.7.2014,Mostly Cloudy
19.85,1.8.2014,Partly Cloudy
18.93888889,9.8.2014,Partly Cloudy
18.0,10.8.2014,Partly Cloudy
20.67222222,11.8.2014,Mostly Cloudy
21.68888889,12.8.2014,Partly Cloudy
18.96111111,13.8.2014,Partly Cloudy
23.36111111,14.8.2014,Partly Cloudy
15.53888889,15.8.2014,Partly Cloudy
16.81111111,16.8.2014,Partly Cloudy
14.06111111,17.8.2014,Partly Cloudy
11.31666667,18.8.2014,Partly Cloudy
12.95,19.8.2014,Mostly Cloudy
19.01111111,2.8.2014,Partly Cloudy
16.76111111,20.8.2014,Mostly Cloudy
16.81111111,21.8.2014,Mostly Cloudy
12.61111111,22.8.2014,Partly Cloudy
13.76666667,23.8.2014,Mostly Cloudy
17.76111111,24.8.2014,Mostly Cloudy
13.85555556,25.8.2014,Mostly Cloudy
9.866666667,26.8.2014,Mostly Cloudy
20.02777778,27.8.2014,Mostly Cloudy
12.21111111,28.8.2014,Partly Cloudy
10.53888889,29.8.2014,Partly Cloudy
19.42777778,3.8.2014,Mostly Cloudy
11.41111111,30.8.2014,Partly Cloudy
15.31111111,31.8.2014,Mostly Cloudy
20.67777778,4.8.2014,Mostly Cloudy
18.39444444,5.8.2014,Partly Cloudy
18.4,6.8.2014,Overcast
18.35555556,7.8.2014,Mostly Cloudy
18.0,8.8.2014,Mostly Cloudy
4.277777778,30.11.2014,Foggy
3.688888889,1.12.2014,Overcast
2.222222222,9.12.2014,Overcast
2.205555556,10.12.2014,Overcast
2.738888889,11.12.2014,Overcast
-0.783333333,12.12.2014,Foggy
-0.511111111,13.12.2014,Mostly Cloudy
4.472222222,14.12.2014,Mostly Cloudy
6.2,15.12.2014,Mostly Cloudy
3.511111111,16.12.2014,Mostly Cloudy
6.561111111,17.12.2014,Foggy
0.105555556,18.12.2014,Foggy
4.383333333,19.12.2014,Clear
1.555555556,2.12.2014,Overcast
3.411111111,20.12.2014,Clear
3.672222222,21.12.2014,Clear
1.088888889,22.12.2014,Clear
5.377777778,23.12.2014,Clear
1.7,24.12.2014,Clear
1.116666667,25.12.2014,Clear
4.966666667,26.12.2014,Clear
-0.727777778,27.12.2014,Clear
-2.755555556,28.12.2014,Foggy
-1.788888889,29.12.2014,Clear
4.294444444,3.12.2014,Mostly Cloudy
-6.388888889,30.12.2014,Clear
-9.716666667,31.12.2014,Clear
4.916666667,4.12.2014,Mostly Cloudy
5.272222222,5.12.2014,Overcast
6.1,6.12.2014,Foggy
6.172222222,7.12.2014,Overcast
5.533333333,8.12.2014,Foggy
-5.577777778,31.1.2014,Mostly Cloudy
-5.561111111,1.2.2014,Mostly Cloudy
7.455555556,9.2.2014,Mostly Cloudy
5.033333333,10.2.2014,Mostly Cloudy
7.216666667,11.2.2014,Mostly Cloudy
5.561111111,12.2.2014,Mostly Cloudy
2.355555556,13.2.2014,Partly Cloudy
1.177777778,14.2.2014,Overcast
0.355555556,15.2.2014,Partly Cloudy
4.233333333,16.2.2014,Mostly Cloudy
5.261111111,17.2.2014,Mostly Cloudy
5.572222222,18.2.2014,Mostly Cloudy
4.011111111,19.2.2014,Mostly Cloudy
-0.211111111,2.2.2014,Mostly Cloudy
7.25,20.2.2014,Overcast
3.988888889,21.2.2014,Overcast
7.277777778,22.2.2014,Overcast
7.255555556,23.2.2014,Overcast
6.716666667,24.2.2014,Mostly Cloudy
6.561111111,25.2.2014,Overcast
1.038888889,26.2.2014,Partly Cloudy
1.905555556,27.2.2014,Mostly Cloudy
5.55,28.2.2014,Mostly Cloudy
-3.394444444,3.2.2014,Partly Cloudy
-4.483333333,4.2.2014,Clear
-4.061111111,5.2.2014,Partly Cloudy
1.044444444,6.2.2014,Mostly Cloudy
1.027777778,7.2.2014,Foggy
3.45,8.2.2014,Overcast
0.427777778,1.1.2014,Mostly Cloudy
1.738888889,9.1.2014,Foggy
1.25,10.1.2014,Foggy
0.072222222,11.1.2014,Mostly Cloudy
5.122222222,12.1.2014,Mostly Cloudy
-1.2,13.1.2014,Partly Cloudy
-0.377777778,14.1.2014,Mostly Cloudy
5.483333333,15.1.2014,Overcast
-0.361111111,16.1.2014,Mostly Cloudy
0.661111111,17.1.2014,Overcast
5.85,18.1.2014,Overcast
7.788888889,19.1.2014,Overcast
2.105555556,2.1.2014,Partly Cloudy
9.905555556,20.1.2014,Mostly Cloudy
7.8,21.1.2014,Overcast
4.972222222,22.1.2014,Overcast
2.861111111,23.1.2014,Overcast
0.738888889,24.1.2014,Overcast
-2.066666667,25.1.2014,Overcast
-6.805555556,26.1.2014,Overcast
-8.983333333,27.1.2014,Foggy
-5.027777778,28.1.2014,Overcast
-3.288888889,29.1.2014,Overcast
2.172222222,3.1.2014,Mostly Cloudy
-5.783333333,30.1.2014,Mostly Cloudy
3.516666667,4.1.2014,Mostly Cloudy
6.588888889,5.1.2014,Overcast
7.7,6.1.2014,Foggy
3.188888889,7.1.2014,Foggy
5.066666667,8.1.2014,Foggy
14.56111111,30.6.2014,Mostly Cloudy
14.06666667,1.7.2014,Partly Cloudy
16.13888889,9.7.2014,Mostly Cloudy
14.76666667,10.7.2014,Partly Cloudy
15.58888889,11.7.2014,Overcast
17.15,12.7.2014,Mostly Cloudy
15.96666667,13.7.2014,Partly Cloudy
17.17777778,14.7.2014,Mostly Cloudy
18.17777778,15.7.2014,Partly Cloudy
18.14444444,16.7.2014,Partly Cloudy
19.21666667,17.7.2014,Partly Cloudy
18.45555556,18.7.2014,Mostly Cloudy
18.95555556,19.7.2014,Partly Cloudy
11.85,2.7.2014,Partly Cloudy
17.95,20.7.2014,Partly Cloudy
19.78888889,21.7.2014,Partly Cloudy
21.8,22.7.2014,Mostly Cloudy
19.84444444,23.7.2014,Overcast
16.75,24.7.2014,Partly Cloudy
16.33333333,25.7.2014,Partly Cloudy
17.03888889,26.7.2014,Partly Cloudy
21.36666667,27.7.2014,Mostly Cloudy
17.34444444,28.7.2014,Mostly Cloudy
18.83333333,29.7.2014,Mostly Cloudy
17.42222222,3.7.2014,Partly Cloudy
20.56111111,30.7.2014,Mostly Cloudy
12.43888889,4.7.2014,Partly Cloudy
14.61111111,5.7.2014,Partly Cloudy
18.34444444,6.7.2014,Partly Cloudy
19.60555556,7.7.2014,Partly Cloudy
21.52777778,8.7.2014,Mostly Cloudy
11.69444444,31.5.2014,Overcast
11.78333333,1.6.2014,Mostly Cloudy
18.77222222,9.6.2014,Partly Cloudy
17.51666667,10.6.2014,Partly Cloudy
20.18333333,11.6.2014,Partly Cloudy
18.57222222,12.6.2014,Partly Cloudy
19.12777778,13.6.2014,Partly Cloudy
15.04444444,14.6.2014,Mostly Cloudy
11.14444444,15.6.2014,Mostly Cloudy
15.45555556,16.6.2014,Mostly Cloudy
14.56666667,17.6.2014,Overcast
12.35,18.6.2014,Partly Cloudy
12.41666667,19.6.2014,Mostly Cloudy
11.88333333,2.6.2014,Mostly Cloudy
13.24444444,20.6.2014,Mostly Cloudy
14.41111111,21.6.2014,Mostly Cloudy
14.53333333,22.6.2014,Mostly Cloudy
14.79444444,23.6.2014,Partly Cloudy
18.96111111,24.6.2014,Mostly Cloudy
15.67777778,25.6.2014,Overcast
15.14444444,26.6.2014,Partly Cloudy
11.81111111,27.6.2014,Partly Cloudy
11.74444444,28.6.2014,Partly Cloudy
17.65555556,29.6.2014,Partly Cloudy
10.95555556,3.6.2014,Mostly Cloudy
11.08888889,4.6.2014,Partly Cloudy
12.20555556,5.6.2014,Partly Cloudy
14.17777778,6.6.2014,Partly Cloudy
16.61111111,7.6.2014,Partly Cloudy
16.92777778,8.6.2014,Partly Cloudy
2.883333333,1.3.2014,Partly Cloudy
6.044444444,9.3.2014,Clear
5.144444444,10.3.2014,Mostly Cloudy
-0.655555556,11.3.2014,Clear
2.283333333,12.3.2014,Clear
4.766666667,13.3.2014,Clear
2.177777778,14.3.2014,Clear
5.294444444,15.3.2014,Clear
5.594444444,16.3.2014,Breezy and Mostly Cloudy
13.31666667,17.3.2014,Partly Cloudy
5.505555556,18.3.2014,Mostly Cloudy
9.488888889,19.3.2014,Mostly Cloudy
3.761111111,2.3.2014,Overcast
7.7,20.3.2014,Partly Cloudy
6.222222222,21.3.2014,Partly Cloudy
9.838888889,22.3.2014,Partly Cloudy
10.31666667,23.3.2014,Mostly Cloudy
10.58333333,24.3.2014,Mostly Cloudy
4.655555556,25.3.2014,Partly Cloudy
1.483333333,26.3.2014,Mostly Cloudy
7.788888889,27.3.2014,Mostly Cloudy
8.477777778,28.3.2014,Mostly Cloudy
9.261111111,29.3.2014,Partly Cloudy
5.061111111,3.3.2014,Overcast
6.138888889,30.3.2014,Partly Cloudy
5.811111111,4.3.2014,Mostly Cloudy
7.116666667,5.3.2014,Overcast
6.3,6.3.2014,Mostly Cloudy
5.144444444,7.3.2014,Mostly Cloudy
6.611111111,8.3.2014,Partly Cloudy
10.45,1.5.2014,Mostly Cloudy
12.66666667,9.5.2014,Partly Cloudy
11.90555556,10.5.2014,Partly Cloudy
11.22222222,11.5.2014,Mostly Cloudy
10.56111111,12.5.2014,Partly Cloudy
7.683333333,13.5.2014,Mostly Cloudy
11.01666667,14.5.2014,Overcast
10.00555556,15.5.2014,Breezy and Overcast
10.58333333,16.5.2014,Overcast
11.06111111,17.5.2014,Mostly Cloudy
11.11666667,18.5.2014,Mostly Cloudy
10.54444444,19.5.2014,Partly Cloudy
10.6,2.5.2014,Mostly Cloudy
11.7,20.5.2014,Partly Cloudy
12.95555556,21.5.2014,Partly Cloudy
14.63888889,22.5.2014,Partly Cloudy
16.84444444,23.5.2014,Partly Cloudy
15.35,24.5.2014,Mostly Cloudy
16.59444444,25.5.2014,Mostly Cloudy
15.00555556,26.5.2014,Mostly Cloudy
17.7,27.5.2014,Mostly Cloudy
16.53333333,28.5.2014,Partly Cloudy
12.86666667,29.5.2014,Partly Cloudy
11.68333333,3.5.2014,Overcast
12.76111111,30.5.2014,Overcast
11.10555556,4.5.2014,Breezy and Overcast
8.272222222,5.5.2014,Partly Cloudy
4.972222222,6.5.2014,Partly Cloudy
10.02777778,7.5.2014,Mostly Cloudy
14.97222222,8.5.2014,Overcast
2.172222222,31.10.2014,Foggy
2.183333333,1.11.2014,Foggy
6.711111111,9.11.2014,Foggy
6.405555556,10.11.2014,Partly Cloudy
9.111111111,11.11.2014,Mostly Cloudy
9.344444444,12.11.2014,Mostly Cloudy
9.155555556,13.11.2014,Overcast
9.283333333,14.11.2014,Mostly Cloudy
7.644444444,15.11.2014,Partly Cloudy
6.716666667,16.11.2014,Overcast
7.255555556,17.11.2014,Mostly Cloudy
5.705555556,18.11.2014,Partly Cloudy
7.15,19.11.2014,Mostly Cloudy
0.872222222,2.11.2014,Clear
5.205555556,20.11.2014,Mostly Cloudy
3.388888889,21.11.2014,Mostly Cloudy
3.205555556,22.11.2014,Overcast
4.805555556,23.11.2014,Mostly Cloudy
4.7,24.11.2014,Mostly Cloudy
1.327777778,25.11.2014,Overcast
1.738888889,26.11.2014,Foggy
0.722222222,27.11.2014,Overcast
1.605555556,28.11.2014,Foggy
3.272222222,29.11.2014,Foggy
2.444444444,3.11.2014,Clear
4.738888889,4.11.2014,Clear
7.794444444,5.11.2014,Clear
12.16111111,6.11.2014,Mostly Cloudy
13.05,7.11.2014,Mostly Cloudy
14.11111111,8.11.2014,Mostly Cloudy
10.07222222,30.9.2014,Partly Cloudy
9.25,1.10.2014,Mostly Cloudy
13.91111111,9.10.2014,Partly Cloudy
12.77222222,10.10.2014,Clear
13.75,11.10.2014,Clear
13.74444444,12.10.2014,Partly Cloudy
12.81111111,13.10.2014,Partly Cloudy
17.02777778,14.10.2014,Mostly Cloudy
15.53333333,15.10.2014,Overcast
14.6,16.10.2014,Overcast
14.20555556,17.10.2014,Overcast
11.22222222,18.10.2014,Partly Cloudy
7.677777778,19.10.2014,Foggy
15.51111111,2.10.2014,Overcast
8.527777778,20.10.2014,Mostly Cloudy
11.41666667,21.10.2014,Mostly Cloudy
13.92222222,22.10.2014,Overcast
7.361111111,23.10.2014,Overcast
8.311111111,24.10.2014,Overcast
6.683333333,25.10.2014,Mostly Cloudy
7.5,26.10.2014,Mostly Cloudy
1.938888889,27.10.2014,Foggy
-0.794444444,28.10.2014,Foggy
5.527777778,29.10.2014,Mostly Cloudy
13.97222222,3.10.2014,Overcast
7.088888889,30.10.2014,Overcast
13.29444444,4.10.2014,Overcast
10.4,5.10.2014,Mostly Cloudy
6.711111111,6.10.2014,Mostly Cloudy
13.80555556,7.10.2014,Partly Cloudy
10.5,8.10.2014,Mostly Cloudy
17.76666667,1.9.2014,Mostly Cloudy
15.02777778,9.9.2014,Partly Cloudy
14.71666667,10.9.2014,Mostly Cloudy
17.21666667,11.9.2014,Mostly Cloudy
19.75555556,12.9.2014,Mostly Cloudy
17.74444444,13.9.2014,Mostly Cloudy
17.21666667,14.9.2014,Mostly Cloudy
15.98333333,15.9.2014,Overcast
14.35,16.9.2014,Mostly Cloudy
13.98333333,17.9.2014,Mostly Cloudy
11.19444444,18.9.2014,Partly Cloudy
12.72777778,19.9.2014,Mostly Cloudy
17.75,2.9.2014,Overcast
16.85555556,20.9.2014,Mostly Cloudy
15.77222222,21.9.2014,Partly Cloudy
16.23333333,22.9.2014,Overcast
10.06666667,23.9.2014,Mostly Cloudy
7.855555556,24.9.2014,Partly Cloudy
5.438888889,25.9.2014,Mostly Cloudy
11.17222222,26.9.2014,Mostly Cloudy
10.57777778,27.9.2014,Partly Cloudy
12.55555556,28.9.2014,Partly Cloudy
7.966666667,29.9.2014,Partly Cloudy
19.01666667,3.9.2014,Overcast
18.85,4.9.2014,Mostly Cloudy
17.80555556,5.9.2014,Overcast
16.75,6.9.2014,Overcast
16.19444444,7.9.2014,Overcast
16.68888889,8.9.2014,Partly Cloudy
11.01666667,31.3.2015,Mostly Cloudy
9.872222222,1.4.2015,Mostly Cloudy
3.75,9.4.2015,Partly Cloudy
1.516666667,10.4.2015,Partly Cloudy
6.244444444,11.4.2015,Partly Cloudy
10.12222222,12.4.2015,Mostly Cloudy
9.105555556,13.4.2015,Partly Cloudy
12.21111111,14.4.2015,Mostly Cloudy
5.505555556,15.4.2015,Mostly Cloudy
10.91666667,16.4.2015,Partly Cloudy
16.45,17.4.2015,Overcast
12.20555556,18.4.2015,Overcast
2.805555556,19.4.2015,Partly Cloudy
2.722222222,2.4.2015,Partly Cloudy
2.905555556,20.4.2015,Mostly Cloudy
4.916666667,21.4.2015,Mostly Cloudy
6.45,22.4.2015,Partly Cloudy
7.883333333,23.4.2015,Partly Cloudy
6.755555556,24.4.2015,Mostly Cloudy
11.43888889,25.4.2015,Partly Cloudy
10.37777778,26.4.2015,Mostly Cloudy
10.87222222,27.4.2015,Mostly Cloudy
16.09444444,28.4.2015,Mostly Cloudy
7.861111111,29.4.2015,Mostly Cloudy
3.294444444,3.4.2015,Partly Cloudy
3.961111111,30.4.2015,Mostly Cloudy
0.05,4.4.2015,Overcast
5.555555556,5.4.2015,Mostly Cloudy
3.211111111,6.4.2015,Mostly Cloudy
3.888888889,7.4.2015,Breezy and Mostly Cloudy
3.333333333,8.4.2015,Mostly Cloudy
12.78333333,31.7.2015,Mostly Cloudy
11.63333333,1.8.2015,Partly Cloudy
19.96111111,9.8.2015,Partly Cloudy
20.77777778,10.8.2015,Partly Cloudy
19.90555556,11.8.2015,Mostly Cloudy
19.88888889,12.8.2015,Partly Cloudy
19.55,13.8.2015,Partly Cloudy
21.46111111,14.8.2015,Partly Cloudy
19.95,15.8.2015,Partly Cloudy
24.41666667,16.8.2015,Partly Cloudy
19.99444444,17.8.2015,Mostly Cloudy
19.52222222,18.8.2015,Overcast
14.62222222,19.8.2015,Mostly Cloudy
16.86666667,2.8.2015,Mostly Cloudy
18.31111111,20.8.2015,Overcast
16.25555556,21.8.2015,Overcast
16.69444444,22.8.2015,Mostly Cloudy
