Company Name,Job Title,Salaries Reported,Location,Monthly Salary,Role_Manager,Role_Specialist
XYZ,Data Analyst,3,New Delhi,48099.17,0,1
Hypersonix (CA),Data Scientist,2,Bangalore,241282.2525,0,1
Vidooly Media Tech,Data Analyst,3,New Delhi,36008.33,0,1
Saksoft,Data Scientist,1,Bangalore,156732.92,0,1
Magnaquest,Data Scientist,1,Hyderabad,23972.25,0,1
Altisource,Data Scientist,1,Bangalore,241282.2525,1,0
Unified Healthcare Group,Data Analyst,3,New Delhi,42349.0,0,1
Franklin Templeton Investments,Data Engineer,1,Hyderabad,241282.2525,0,1
[24]7.ai,Data Analyst,2,Hyderabad,186983.0,0,1
HighRadius,Data Analyst,1,Hyderabad,14126.0,0,1
Quess,Data Analyst,1,Mumbai,92217.67,1,0
Axtria,Data Engineer,2,New Delhi,39167.0,0,1
Saksham Innovations,Data Analyst,1,Hyderabad,47219.08,1,0
NextGen Invent,Data Analyst,1,New Delhi,117824.42,1,0
Bajaj Finance,Data Scientist,1,Bangalore,136430.17,0,1
ManCorp Innovation Labs,Data Scientist,1,Pune,10000.0,0,1
J.P. Morgan,Data Analyst,2,Bangalore,88065.58,0,1
Internship Studio,Machine Learning,1,Mumbai,5167.0,0,1
Hyber IT Services,Machine Learning,1,New Delhi,22304.0,0,1
Credit Suisse,Data Analyst,3,Pune,84966.92,0,1
Kvantum,Data Scientist,1,New Delhi,241282.2525,1,0
Ocwen Financial,Data Scientist,1,Bangalore,101780.67,0,1
Vodafone,Data Scientist,4,Pune,78368.58,0,1
Nones,Data Scientist,1,New Delhi,241282.2525,1,0
Mu Sigma,Data Scientist,1,New Delhi,46589.25,0,1
Optum,Data Scientist,8,Hyderabad,122009.17,0,1
WNS,Data Scientist,3,New Delhi,95315.42,0,1
Anonymous,Machine Learning,1,Mumbai,57353.0,0,1
FIA Technology Services,Data Analyst,2,New Delhi,53842.25,0,1
NDS InfoServ,Data Scientist,4,Mumbai,77228.67,0,1
Optum,Data Engineer,1,Hyderabad,199519.5,1,0
Freshers.com,Machine Learning,1,Pune,25000.0,0,1
Abzooba,Machine Learning,1,Pune,56206.67,0,1
Gnani.ai,Machine Learning,1,Bangalore,54234.17,0,1
Tekion,Data Analyst,5,Bangalore,83333.33,0,1
Mad Street Den Systems,Data Scientist,1,Bangalore,148318.58,1,0
Tribes.AI,Data Engineer,4,Bangalore,21083.0,0,1
Indian Institute of Technology Bombay,Data Scientist,1,Mumbai,12846.0,0,1
Jotter,Data Scientist,2,Hyderabad,241282.2525,1,0
SMARTe,Data Analyst,2,Mumbai,22610.42,0,1
Google,Data Scientist,1,Bangalore,176417.5,0,1
Fresher,Data Analyst,11,Mumbai,33496.0,0,1
FSN Ecommerce Ventures,Data Analyst,2,Mumbai,103553.42,0,1
Sarvvid-AI,Machine Learning,1,New Delhi,7524.0,0,1
Coupa Software Inc,Data Analyst,2,Pune,60579.42,0,1
Kp techobriks,Data Scientist,1,Pune,21411.0,0,1
S&P Global,Data Engineer,2,Hyderabad,94983.33,0,1
mfine,Data Scientist,2,Bangalore,170913.5,0,1
dhiOmics Analytics Solutions,Data Analyst,3,Bangalore,50366.75,0,1
Swetapadma Das,Data Scientist,1,Bangalore,25000.0,0,1
SAAS Staffing Solutions,Data Engineer,1,Hyderabad,35767.83,0,1
Sears,Data Scientist,1,Bangalore,71064.33,0,1
Housing.com,Data Scientist,8,Mumbai,198614.0,0,1
Metaswitch,Data Engineer,1,New Delhi,12172.75,0,1
Solytics Partners,Data Science,1,Pune,10000.0,0,1
Katumbura Tech,Machine Learning,1,Hyderabad,30147.0,0,1
Smart Joules,Machine Learning,1,New Delhi,45899.42,0,1
Growel Group,Machine Learning,1,Mumbai,10090.0,0,1
Novo Nordisk,Data Engineer,1,Bangalore,50244.17,0,1
Inventeron Technologies And Business Solutions,Data Scientist,1,Bangalore,36453.08,0,1
Commvault,Data Engineer,1,Bangalore,117522.33,0,1
IBM Interactive Experience,Data Scientist,1,Bangalore,66993.0,0,1
BizViz Technologies,Data Analyst,3,Bangalore,45172.25,0,1
Vodafone Idea,Data Analyst,2,Hyderabad,51374.0,0,1
Target,Data Scientist,5,Bangalore,102593.0,0,1
Verzeo,Data Scientist,1,Hyderabad,15135.0,0,1
Aspion Technologies,Data Engineer,1,Hyderabad,55146.83,0,1
ABB,Data Scientist,6,Bangalore,79608.08,0,1
Zen3 Info Solutions,Data Scientist,1,Hyderabad,31194.17,0,1
Google,Data Analyst,9,New Delhi,32246.5,0,1
DemandMatrix,Data Science,1,Pune,36356.0,0,1
ABC,Data Engineer,4,Bangalore,89040.42,0,1
Bombinate Technologies,Machine Learning,1,Bangalore,25224.42,0,1
TerraBlue XT,Data Scientist,1,Bangalore,109249.92,1,0
IDK,Data Scientist,1,Bangalore,50244.75,0,1
PwC,Data Engineer,1,Hyderabad,100000.0,0,1
LTI,Data Scientist,1,Bangalore,22169.92,0,1
DemandMatrix,Machine Learning,1,Mumbai,81755.08,0,1
Fractal Big,Data Engineer,7,Mumbai,72115.0,0,1
SAI Life Sciences,Machine Learning,1,Hyderabad,33810.08,1,0
Coupa Software Inc,Senior Data Scientist,1,Pune,241282.2525,0,1
Moody's Analytics,Data Scientist,1,Mumbai,113559.5,0,1
Bajaj Finance,Data Analyst,2,Pune,115707.08,0,1
Techolution,Machine Learning,1,Hyderabad,66992.25,0,1
Quantiphi Senior,Data Engineer,15,Mumbai,90000.0,0,1
Fusion Practices,Data Scientist,2,Pune,56250.0,0,1
Uncanny Vision,Machine Learning,2,Bangalore,82003.92,0,1
Winjit Technologies,Machine Learning,1,Bangalore,76357.08,0,1
Accenture,Data Engineer,7,Mumbai,52500.0,0,1
Datametica Big,Data Engineer,8,Pune,44412.17,0,1
Bank of America Merrill Lynch,Data Engineer,1,Mumbai,102738.08,0,1
PwC,Data Engineer,1,New Delhi,30599.58,0,1
Freemans Grattan Holdings,Data Engineer,1,Hyderabad,71535.75,0,1
Joulon,Data Engineer,1,Mumbai,26872.0,0,1
Tata Consultancy Services Big,Data Engineer,1,Pune,119031.08,1,0
Tata,Data Scientist,1,Mumbai,105598.42,0,1
XYZ,Data Analyst,1,Bangalore,83888.42,1,0
Microsoft,Machine Learning,2,Bangalore,195075.83,0,1
Reliance Industries,Data Analyst,2,Mumbai,35342.0,0,1
Coforge Senior,Data Engineer,17,New Delhi,123021.58,0,1
FaceX,Machine Learning,1,Bangalore,58618.17,0,1
Reliance Industries,Data Scientist,1,Hyderabad,14116.33,0,1
Epsilon,Data Scientist,1,Bangalore,141114.42,0,1
Cognizant Technology Solutions,Data Scientist,8,Hyderabad,74195.33,0,1
AAP,Data Scientist,1,Bangalore,26763.42,0,1
American Management Association,Data Engineer,1,New Delhi,47171.0,0,1
HCL Technologies,Data Scientist,1,Mumbai,118094.83,0,1
EMPLOYERS,Machine Learning,1,Pune,61086.0,0,1
Freshers.com,Junior Data Scientist,1,Pune,103178.17,0,1
BlueConch Technologies,Data Scientist,1,Pune,92009.08,0,1
First Student,Data Scientist,1,Hyderabad,83657.58,1,0
Kissht,Data Scientist,2,Mumbai,56676.0,0,1
Kohler,Senior Data Scientist,1,Pune,101397.75,0,1
Nagarro,Data Scientist,10,New Delhi,85343.42,0,1
Cuelogic Technologies,Data Engineer,1,Mumbai,91666.67,0,1
Flip Robo,Data Scientist,2,New Delhi,241282.2525,0,1
Hudl,Data Analyst,4,Mumbai,26309.0,0,1
Saama Technologies,Data Engineer,1,Pune,139577.83,1,0
ABCDEF,Data Analyst,1,Hyderabad,40877.58,0,1
Shadowfax Technologies,Data Scientist,5,Bangalore,167210.17,0,1
GetupForChange Services,Data Scientist,2,Bangalore,56808.0,0,1
Netomi,Data Scientist,2,New Delhi,129715.17,0,1
TCS e-Serve International,Data Scientist,1,Pune,85981.83,0,1
Bharat Heavy Electricals,Data Scientist,1,Hyderabad,139064.58,0,1
Wipro,Data Scientist,7,Pune,95833.33,0,1
IDEA,Data Analyst,1,Pune,54733.33,0,1
WMall,Data Analyst,2,Bangalore,38548.33,0,1
Tata,Data Scientist,2,Bangalore,134357.67,0,1
niranjan shah,Data Analyst,1,Mumbai,25791.42,0,1
SMEcorner,Data Analyst,2,Mumbai,42648.25,0,1
Capital One,Data Analyst,10,Bangalore,110794.42,0,1
HERE Technologies,Data Scientist,3,Mumbai,148500.92,0,1
Constant Contact,Data Analyst,1,Hyderabad,25224.42,0,1
Edelweiss Tokio Life Insurance,Data Analyst,1,Mumbai,32941.0,0,1
First Student,Machine Learning,1,Pune,14293.58,0,1
TeamLease Staffing Solutions,Data Analyst,1,Pune,24722.0,0,1
Fresher,Data Scientist,2,Pune,51920.0,0,1
Swiggy,Data Scientist,1,Mumbai,112930.75,0,1
Pixxel,Machine Learning,1,Bangalore,128957.25,0,1
Datasite,Data Analyst,1,Hyderabad,60431.67,0,1
Directi,Data Engineer,1,Mumbai,241282.2525,1,0
Professional Data Analysts,Data Scientist,1,Pune,100000.0,0,1
Artigiani,Data Scientist,1,Bangalore,59688.17,0,1
Mbb Labs,Data Scientist,2,Bangalore,100392.0,0,1
Dexpert Systems,Senior Data Scientist,1,Pune,241282.2525,1,0
Evive,Data Scientist,1,Bangalore,103199.17,0,1
Q3 Technologies,Data Engineer,2,New Delhi,63276.75,0,1
First Student,Machine Learning,1,Hyderabad,167889.0,0,1
akhil sajeev,Data Scientist,1,Pune,20901.25,0,1
Infostretch,Data Engineer,1,Pune,11293.0,0,1
HCL Technologies,Data Scientist,2,Hyderabad,130109.92,0,1
inVOID Senior,Machine Learning,1,New Delhi,31105.17,0,1
AIEnterprise,Data Scientist,1,Bangalore,59377.08,0,1
Gap Inc.,Data Engineer,1,Hyderabad,77503.42,0,1
Jsjsnsjxijssn,Machine Learning,1,Mumbai,47054.5,0,1
Fresher,Junior Data Scientist,1,Pune,42249.08,0,1
Antuit,Data Scientist,9,Bangalore,100489.5,0,1
Bajaj Finance,Data Science,1,Pune,15000.0,0,1
PrimEra Medical Technologies,Data Analyst,1,Hyderabad,42342.75,0,1
Tops Office Pros Business Services,Data Scientist,1,Pune,51589.08,0,1
Optum,Machine Learning,1,Mumbai,241282.2525,1,0
Monsoon (India),Data Scientist,3,New Delhi,80586.75,0,1
CRG Solutions,Data Analyst,7,Mumbai,43456.17,0,1
Clairvoyant,Data Scientist,1,Pune,150000.0,0,1
Quantsapp,Data Scientist,2,Mumbai,18926.0,0,1
Amazon,Data Scientist,3,Mumbai,84841.25,0,1
DataScientest,Data Scientist,4,Hyderabad,56039.0,0,1
HSBC Software Development India,Data Analyst,2,Pune,81847.5,0,1
Salesforce,Data Analyst,4,Hyderabad,100468.83,0,1
ICICI Bank,Data Analyst,7,Hyderabad,50366.75,0,1
Losch Engineering,Data Scientist,1,Bangalore,101227.0,0,1
ThinkTac,Machine Learning,1,Bangalore,8110.0,0,1
Naveen Engineering,Data Scientist,1,Bangalore,10318.0,0,1
Bank of America,Data Engineer,1,New Delhi,125610.42,0,1
Tiger Analytics,Data Scientist,1,Hyderabad,77503.42,0,1
Professional Data Analysts,Data Scientist,1,Pune,241282.2525,1,0
Publicis Sapient,Data Engineer,1,Bangalore,172229.83,0,1
SIQES,Data Analyst,3,New Delhi,33903.75,0,1
Tata Consultancy Services,Data Analyst,35,Pune,43590.5,0,1
Ugam,Data Analyst,1,Pune,58333.33,0,1
Ugam,Data Scientist,1,Bangalore,178422.67,0,1
Speed TechServe,Data Scientist,1,Pune,201372.67,1,0
Optra Health,Data Scientist,1,Pune,143550.42,0,1
Axis Bank,Data Engineer,1,Mumbai,50244.0,0,1
Self,Data Scientist,1,Bangalore,70519.42,0,1
Sankhyana Consultancy Services,Data Analyst,1,Bangalore,83285.42,1,0
Anonymous,Senior Data Scientist,1,Pune,50698.92,0,1
Unilever,Data Analyst,1,Mumbai,4478.67,0,1
KYC Hub,Data Scientist,1,Bangalore,16899.67,0,1
Vamstar,Data Analyst,1,Mumbai,88169.08,1,0
Tech9,Data Engineer,1,Pune,83740.33,0,1
Capgemini,Data Engineer,3,Pune,107464.33,0,1
Zycus,Data Scientist,2,Bangalore,75372.0,0,1
Pixuate,Machine Learning,2,Bangalore,59124.33,0,1
Yash Technologies,Data Scientist,4,Hyderabad,54290.0,0,1
Microsoft,Data Engineer,1,Hyderabad,171943.0,0,1
Coupa Software Inc,Data Scientist,1,Pune,16796.75,1,0
HDFC Standard Life,Data Scientist,1,Bangalore,69132.25,0,1
Tiger Analytics,Data Analyst,1,Mumbai,155678.5,1,0
Systech International,Data Engineer,1,Hyderabad,36108.0,0,1
Verificient Technologies,Data Analyst,3,Pune,43748.92,1,0
CSS Corporation,Data Analyst,1,Pune,6117.08,0,1
Deloitte,Data Analyst,5,Bangalore,133856.58,1,0
Optum Global Solutions,Data Analyst,1,New Delhi,241282.2525,1,0
Ushta Te Consultancy Services LLP,Data Analyst,1,Hyderabad,25899.25,0,1
Quantcast,Data Engineer,1,Mumbai,167889.0,0,1
Starcom Information Technology,Data Scientist,1,Bangalore,64486.33,0,1
BitLogic Software,Data Scientist,1,Bangalore,83601.08,1,0
Maxgen Technologies,Machine Learning,1,Mumbai,18742.0,0,1
Artefact,Data Scientist,1,Bangalore,227437.92,1,0
Zomato,Data Engineer,2,New Delhi,241282.2525,0,1
Vedantu,Data Analyst,8,Bangalore,53121.58,0,1
Jio,Data Scientist,3,Hyderabad,37173.0,0,1
J.P. Morgan,Data Scientist,1,Mumbai,81105.0,0,1
ORMAE,Data Scientist,1,Bangalore,56376.25,1,0
Techolution,Data Scientist,1,Hyderabad,75000.0,0,1
GATHI ANALYTICS,Data Engineer,3,Hyderabad,79570.17,0,1
Suchir Softech,Machine Learning,1,Hyderabad,69480.08,1,0
Amazon,Data Analyst,1,Hyderabad,36266.33,0,1
Schlumberger,Data Science,1,Pune,90203.42,1,0
Suchir Softech,Machine Learning,1,Hyderabad,20098.0,0,1
Citicorp Services India,Data Analyst,6,Bangalore,88463.5,0,1
Candere.com,Data Analyst,2,Mumbai,42008.92,0,1
Open Insights,Data Scientist,1,Pune,93728.33,0,1
Kidvento Education & Research,Machine Learning,1,Bangalore,20000.0,0,1
Taglr,Machine Learning,1,Mumbai,103228.83,1,0
Kritha Convertors,Data Analyst,1,Hyderabad,158100.75,1,0
Ugam,Data Engineer,1,Mumbai,41870.08,0,1
HERE Technologies,Data Analyst,11,Mumbai,19825.58,0,1
ABCDEF,Data Scientist,1,New Delhi,52412.08,0,1
The Sparks Foundation,Data Scientist,2,New Delhi,22194.0,0,1
ParallelDots,Data Engineer,1,New Delhi,49053.0,0,1
Pluto7,Data Scientist,1,Bangalore,49235.0,0,1
Glorious Insights,Data Analyst,1,New Delhi,197386.33,1,0
MIT,Data Analyst,1,Pune,20633.0,0,1
Danpal,Data Engineer,1,Mumbai,26839.75,0,1
Klugheit Software,Data Scientist,1,Pune,40000.0,0,1
Niama-Riesser,Data Scientist,1,Bangalore,20949.42,0,1
Knowledge Lens,Data Scientist,4,Bangalore,48825.0,0,1
archents,Data Engineer,1,Hyderabad,15618.0,0,1
EasyRewardz,Data Scientist,1,New Delhi,241282.2525,1,0
DONE by NONE,Data Scientist,1,Hyderabad,151486.08,1,0
IBM,Data Scientist,1,Bangalore,41870.67,0,1
Red Hat,Machine Learning,1,Pune,54563.92,0,1
Crediwatch,Machine Learning,1,Bangalore,130149.33,0,1
Byteridge Software,Data Engineer,1,Hyderabad,125000.0,0,1
Everyday Health Group,Data Scientist,1,Bangalore,154146.5,0,1
Inference Labs,Data Engineer,2,Bangalore,58989.75,0,1
Indian Institute of Science,Data Scientist,1,Bangalore,154122.92,0,1
Amazon,Machine Learning,38,Hyderabad,22986.75,0,1
Clarivate,Data Analyst,3,Bangalore,61043.0,0,1
Smartek21,Data Analyst,1,Pune,35767.83,0,1
Subex,Data Scientist,6,Bangalore,80759.33,0,1
Accenture,Data Scientist,2,Bangalore,59606.0,0,1
ABC,Data Scientist,2,Mumbai,86396.75,0,1
Abzooba,Data Scientist,3,Pune,150000.0,0,1
Maxgen Technologies,Junior Data Scientist,2,Pune,14329.0,0,1
Integra Micro Software Services (P),Data Scientist,1,Bangalore,84498.17,0,1
DXC Technology,Data Engineer,1,New Delhi,75366.25,0,1
Red Hat,Data Engineer,2,Pune,83040.08,0,1
HSBC,Data Analyst,1,Hyderabad,241282.2525,1,0
Samsung India Electronics,Machine Learning,1,New Delhi,135016.5,1,0
DAT Engineering,Data Engineer,1,Mumbai,46854.0,0,1
Prudent Technologies & Consulting,Data Scientist,2,Hyderabad,31346.58,0,1
Idol Soft,Data Analyst,1,Hyderabad,43201.58,0,1
Dynata,Data Analyst,5,Hyderabad,32408.17,0,1
iQuanti,Data Scientist,1,Bangalore,30147.0,0,1
Reflexis Systems,Data Engineer,1,Pune,70614.25,0,1
TheMathCompany,Data Scientist,1,Bangalore,120399.0,0,1
FRA,Data Engineer,1,Mumbai,61316.33,0,1
Invergence Analytics,Data Analyst,1,Hyderabad,56465.33,0,1
Sumyag,Data Scientist,2,Bangalore,29520.0,0,1
Fractal,Data Scientist,2,Mumbai,39822.0,0,1
Quantiphi Senior,Machine Learning,1,New Delhi,241282.2525,1,0
GEP,Data Engineer,2,Mumbai,110122.5,0,1
ABCDEF,Data Analyst,1,Hyderabad,105314.67,1,0
Deloitte,Data Analyst,5,Mumbai,62002.75,0,1
IDeaS - A SAS Company,Data Analyst,3,Pune,38881.42,0,1
PolicyBazaar,Data Scientist,2,New Delhi,87575.92,0,1
Appen,Data Analyst,1,Hyderabad,20000.0,0,1
Diligent,Data Engineer,1,Pune,50000.0,0,1
Wipro Technologies,Machine Learning,2,Bangalore,47934.08,0,1
Systech International,Data Engineer,1,Hyderabad,123837.92,1,0
Datametica,Data Scientist,2,Pune,81962.5,0,1
Tekion,Data Analyst,1,Bangalore,216388.08,1,0
Exponentia DataLabs,Data Engineer,3,Mumbai,51798.58,0,1
Sankalp Group,Data Analyst,1,Hyderabad,184113.08,1,0
Ericsson-Worldwide,Machine Learning,1,New Delhi,37173.0,0,1
Blackbuck Insights,Data Engineer,6,Bangalore,50392.17,0,1
Srivenk Soft Solutions,Data Scientist,1,Pune,54343.33,0,1
Hackdev Technology,Machine Learning,1,New Delhi,7114.0,0,1
Mercer,Data Analyst,8,New Delhi,33367.5,0,1
Equifax,Data Scientist,1,Bangalore,85981.83,0,1
Morgan Stanley,Data Engineer,1,Mumbai,81755.08,0,1
GlobalLogic,Data Analyst,8,Hyderabad,20193.67,0,1
BRIDGEi2i,Data Scientist,1,Bangalore,108863.67,0,1
DONE by NONE,Data Scientist,1,Pune,100000.0,0,1
Thoucentric,Data Scientist,8,Bangalore,66205.0,0,1
InViz AI Solutions,Data Scientist,2,Bangalore,64736.33,0,1
PharmEasy,Data Scientist,1,Mumbai,241282.2525,1,0
Capgemini,Data Scientist,3,Hyderabad,54267.17,0,1
Educational Initiatives,Data Scientist,1,Bangalore,108984.58,0,1
Amazon,Data Analyst,12,New Delhi,47227.92,0,1
Grofers,Data Scientist,1,Bangalore,129841.25,0,1
Wipro,Lead Data Scientist,2,Pune,157693.5,0,1
MTX Group,Machine Learning,1,Hyderabad,60440.0,0,1
AMPROVIT TECHNOLOGIES,Data Scientist,1,Bangalore,67517.0,0,1
Google,Data Analyst,4,New Delhi,34839.83,0,1
Bank of America,Data Scientist,1,Hyderabad,107093.75,0,1
Accenture,Data Engineer,2,New Delhi,81008.08,0,1
Wipro Technologies,Senior Data Scientist,1,Pune,68499.08,0,1
Rakuten,Data Engineer,2,Bangalore,71040.17,0,1
Hyperthink Systems,Data Scientist,1,Bangalore,241282.2525,1,0
Quantiphi,Machine Learning,1,Mumbai,20824.0,0,1
MAERSK,Data Scientist,3,Bangalore,183931.17,0,1
NLB Services,Data Engineer,1,New Delhi,150733.0,0,1
Hinduja Global Solutions,Data Analyst,1,Bangalore,87754.92,1,0
Fiscalia General de Justicia del Estado de Mexico,Data Scientist,1,Bangalore,17842.25,0,1
Accenture,Machine Learning,1,Pune,80616.17,0,1
HTC Global Services,Data Scientist,1,Bangalore,66666.67,0,1
Fractal,Data Engineer,1,Mumbai,230881.58,1,0
Verzeo,Machine Learning,1,Hyderabad,10491.0,0,1
Wissen Infotech,Data Engineer,2,Bangalore,28339.83,0,1
Google,Machine Learning,1,New Delhi,104294.75,0,1
Kantar,Data Analyst,1,Hyderabad,103255.5,1,0
Grab,Data Scientist,1,Bangalore,97949.08,1,0
Cyient,Data Scientist,1,Bangalore,84051.33,0,1
Volvo Group,Data Scientist,1,Bangalore,241282.2525,1,0
DXC Technology,Data Analyst,1,Mumbai,174348.5,1,0
Infosys BPM,Data Scientist,1,Bangalore,60923.42,0,1
HCL Technologies,Machine Learning,1,Hyderabad,43676.75,0,1
IRIS Business Services,Data Analyst,1,Mumbai,13036.83,0,1
Diacto Technologies,Data Analyst,1,Pune,20965.0,0,1
Kantar,Data Scientist,1,Hyderabad,58333.33,0,1
QuinStreet,Data Analyst,3,Pune,50244.17,0,1
Symbiosis Institute of Computer Studies and Research,Data Scientist,1,Bangalore,41666.67,0,1
Tenzai,Data Scientist,1,Bangalore,52200.17,0,1
DBS Bank,Data Scientist,1,Hyderabad,60539.0,0,1
Hotify,Data Scientist,1,Bangalore,111416.25,0,1
Hitachi,Data Scientist,1,Hyderabad,217598.17,0,1
Sanofi,Data Scientist,1,Mumbai,69882.75,0,1
AnyTimeLoan.in,Data Analyst,1,Hyderabad,29560.0,0,1
GoLorry,Data Scientist,2,Hyderabad,66011.58,0,1
Sopra Steria,Data Scientist,1,New Delhi,42040.67,0,1
The General,Data Scientist,1,Bangalore,83333.33,0,1
HCL Technologies,Machine Learning,2,Bangalore,99468.0,0,1
Vois (India),Data Scientist,1,Bangalore,144957.0,0,1
Deloitte,Data Scientist,14,Bangalore,93744.92,0,1
Mobiotics,Data Engineer,1,Bangalore,234664.5,1,0
Xebia,Data Scientist,2,New Delhi,136205.83,0,1
OYO,Data Engineer,3,New Delhi,91666.67,0,1
Birdeye,Data Scientist,2,New Delhi,192608.75,0,1
Sun Microsystems,Data Analyst,1,Hyderabad,77251.92,1,0
Praktice Ai,Data Scientist,1,Bangalore,32508.0,0,1
Confidential,Data Scientist,1,Bangalore,241282.2525,1,0
Eat Local Eat Natural,Data Scientist,1,Bangalore,26763.0,0,1
Tech Data,Data Analyst,2,Pune,32796.0,0,1
Tata Consultancy Services,Data Scientist,2,Mumbai,18737.0,0,1
ITC Infotech,Data Scientist,1,Pune,53526.83,0,1
Nokia,Data Engineer,3,New Delhi,83333.33,0,1
PolicyBazaar,Data Analyst,1,New Delhi,136391.17,1,0
IKEA,Data Engineer,1,Hyderabad,20833.33,0,1
Indecomm Global Services,Data Scientist,1,Bangalore,124895.83,0,1
Tesla,Data Scientist,1,Bangalore,131219.75,0,1
Oracle,Data Analyst,4,Hyderabad,94951.42,0,1
Legato Health Technologies,Data Scientist,1,Hyderabad,241282.2525,1,0
CronLabs Solutions,Data Scientist,1,Bangalore,30852.25,0,1
CROPIN TECHNOLOGY SOLUTIONS,Data Scientist,2,Bangalore,18830.0,0,1
TCG Digital,Data Engineer,1,Mumbai,43383.08,0,1
Lifetime Wellness Rx International Limited,Data Analyst,1,Hyderabad,37620.92,0,1
Arohi Operations,Data Scientist,2,Mumbai,30834.0,0,1
Zoomcar,Data Scientist,1,Bangalore,104400.25,0,1
Accenture,Data Scientist,3,New Delhi,33879.0,0,1
ITC Infotech,Data Engineer,1,Bangalore,241282.2525,1,0
Microsoft,Data Scientist,2,Bangalore,83857.0,0,1
ExaWizards,Machine Learning,1,Hyderabad,70000.0,0,1
Legato Health Technologies,Machine Learning,1,Bangalore,116666.67,0,1
Kool Smiles,Data Scientist,1,Pune,100000.0,0,1
The Alacer Group,Machine Learning,2,Bangalore,126272.0,0,1
Saankhya Labs,Data Scientist,1,Bangalore,241282.2525,1,0
RisingRoot Technologies,Data Scientist,1,Hyderabad,45020.0,1,0
Algoscale,Data Scientist,5,New Delhi,44786.75,0,1
SirionLabs,Machine Learning,1,New Delhi,241282.2525,1,0
AJIO,Data Scientist,1,Bangalore,15000.0,0,1
HealthPointe Solutions,Data Engineer,1,Hyderabad,241282.2525,1,0
3i Infotech,Data Scientist,1,Hyderabad,61199.17,0,1
The Alacer Group,Machine Learning,1,Bangalore,241282.2525,1,0
Lumiq (India),Data Scientist,5,New Delhi,61642.83,0,1
SOTI,Data Scientist,1,Bangalore,58618.92,0,1
MIT World Peace University,Data Analyst,1,Pune,46057.17,0,1
QuEST Global,Data Engineer,1,Bangalore,63417.75,1,0
Legato Health Technologies,Data Engineer,6,Hyderabad,75345.42,0,1
BDO,Data Scientist,1,Mumbai,65876.25,0,1
Shubh Loans,Data Analyst,2,Bangalore,34941.42,0,1
Enquero,Data Scientist,3,Hyderabad,87353.5,0,1
General Mills,Data Analyst,4,Mumbai,56666.67,0,1
Prognos Health,Data Scientist,2,Bangalore,132347.0,0,1
Darshan Soft-Tech,Data Scientist,1,Bangalore,70204.08,1,0
Flash Electronics (India),Data Analyst,1,Pune,16438.0,0,1
Allstate India,Data Scientist,1,Bangalore,100325.0,0,1
SigTuple,Data Scientist,5,Bangalore,168711.08,0,1
Publicis Sapient,Data Scientist,4,New Delhi,113746.75,0,1
Directi,Data Analyst,1,Mumbai,193466.75,1,0
Tableau Software,Data Scientist,1,Bangalore,89211.33,0,1
LinkedIn,Data Engineer,1,New Delhi,107362.0,0,1
Ericsson IT Solutions & Services,Data Engineer,1,New Delhi,127261.83,0,1
Byte Software Services,Data Analyst,1,Hyderabad,65876.25,0,1
Noesys Software,Data Analyst,3,Bangalore,36266.33,0,1
Belong,Data Scientist,2,Bangalore,119461.0,0,1
Kotak Mahindra,Data Scientist,2,Mumbai,66648.0,0,1
Commonwealth Bank of Australia,Data Scientist,1,Bangalore,129587.83,0,1
Olcademy,Data Engineer,1,New Delhi,17000.0,0,1
Fractal,Data Scientist,22,Bangalore,116080.0,0,1
HSBC,Data Analyst,2,Bangalore,126303.0,0,1
ABC,Data Scientist,1,Pune,101398.0,0,1
